,payment_date,card_type,amount_spent
613,2021-05-15 01:01:34,mastercard,6604
614,2021-10-09 17:46:16,china-unionpay,8066
615,2021-08-05 06:45:26,maestro,6877
616,2021-12-18 16:34:04,jcb,190
617,2021-07-20 04:57:14,switch,9256
618,2021-01-15 11:25:30,diners-club-carte-blanche,3764
619,2021-11-16 16:25:27,jcb,3188
620,2021-10-13 18:57:59,mastercard,2267
621,2021-02-24 19:33:58,jcb,9801
622,2021-10-12 15:11:19,jcb,8853
623,2021-08-21 04:23:56,diners-club-carte-blanche,8896
624,2021-03-29 06:31:19,jcb,8151
625,2021-06-03 20:19:17,jcb,375
626,2021-04-13 08:05:26,jcb,5267
627,2021-08-21 04:13:49,maestro,7085
628,2021-12-23 05:08:19,jcb,2782
629,2021-03-01 18:47:23,visa-electron,775
630,2021-06-02 12:17:22,jcb,2166
631,2021-12-15 23:09:16,mastercard,2621
632,2021-12-04 13:39:23,maestro,1180
633,2021-04-10 08:21:13,mastercard,9013
634,2021-01-09 14:43:04,diners-club-enroute,6497
635,2021-02-28 11:35:50,diners-club-enroute,9186
636,2021-04-11 19:54:00,jcb,7597
637,2021-06-16 16:15:32,jcb,5084
638,2021-12-12 14:23:43,jcb,9276
639,2021-11-16 20:04:19,jcb,4725
640,2021-08-06 21:12:56,jcb,1058
641,2021-10-16 10:21:13,jcb,2917
642,2021-10-19 17:41:12,jcb,2009
643,2021-11-13 03:02:41,diners-club-enroute,1300
644,2021-02-04 20:46:08,visa,769
645,2021-01-19 22:09:23,maestro,7732
646,2021-03-15 15:26:06,bankcard,2531
647,2021-04-22 19:24:49,jcb,3925
648,2021-10-23 05:15:23,laser,9783
649,2021-05-06 13:27:55,jcb,9945
650,2021-08-14 06:00:33,jcb,2034
651,2021-11-28 07:43:24,americanexpress,1088
652,2021-05-04 17:53:22,jcb,6109
653,2021-03-31 06:48:10,jcb,1112
654,2021-03-19 16:12:04,jcb,3841
655,2021-04-04 12:20:35,jcb,7889
656,2021-11-19 12:26:19,diners-club-carte-blanche,851
657,2021-09-19 00:20:49,switch,9267
658,2021-09-04 08:38:51,jcb,3738
659,2021-08-10 23:03:33,visa-electron,1919
660,2021-12-22 02:47:30,jcb,5009
661,2021-09-29 07:25:20,jcb,9771
662,2021-03-01 05:58:05,maestro,4226
663,2021-08-30 08:30:53,jcb,1333
664,2021-01-08 04:43:38,solo,2344
665,2021-03-10 02:21:22,china-unionpay,5567
666,2021-07-02 07:58:41,switch,4667
667,2021-06-07 15:01:16,visa,1792
668,2021-01-18 23:23:25,bankcard,5769
669,2021-03-22 16:46:39,diners-club-carte-blanche,3043
670,2021-10-15 07:38:37,bankcard,3689
671,2021-03-31 08:16:58,jcb,7841
672,2021-01-28 12:30:41,jcb,8574
673,2021-07-17 13:41:04,americanexpress,4724
674,2021-05-05 11:48:08,china-unionpay,3639
675,2021-11-27 00:12:27,jcb,7263
676,2021-10-13 01:31:24,mastercard,9942
677,2021-10-27 08:46:24,jcb,5137
678,2021-07-05 00:54:58,diners-club-us-ca,6508
679,2021-12-09 10:17:42,switch,2905
680,2021-12-30 23:12:27,americanexpress,6958
681,2021-10-06 18:47:18,jcb,6315
682,2021-02-01 19:25:12,jcb,6911
683,2021-08-18 13:18:03,visa,2921
684,2021-06-06 13:27:19,bankcard,3139
685,2021-02-19 05:31:16,jcb,1647
686,2021-10-15 11:20:05,jcb,4256
687,2021-04-20 13:44:30,jcb,9075
688,2021-09-05 11:42:02,diners-club-enroute,5749
689,2021-11-04 10:52:58,jcb,4113
690,2021-12-28 17:36:58,switch,283
691,2021-06-29 13:33:31,switch,1587
692,2021-08-04 05:39:23,jcb,3903
693,2021-10-19 22:46:08,solo,8314
694,2021-08-09 23:14:05,jcb,1010
695,2021-02-22 11:13:10,jcb,3106
696,2021-02-16 23:08:27,jcb,8680
697,2021-10-02 23:37:38,jcb,2663
698,2021-05-26 00:23:36,jcb,6899
699,2021-05-26 13:21:15,americanexpress,2973
700,2021-04-20 04:16:52,maestro,9037
701,2021-10-16 17:17:11,jcb,2179
702,2021-04-17 05:22:05,laser,1290
703,2021-05-27 16:43:15,jcb,2826
704,2021-10-02 11:17:21,maestro,9440
705,2021-11-21 00:57:45,mastercard,9410
706,2021-10-01 18:07:19,jcb,4484
707,2021-05-24 04:04:50,diners-club-enroute,420
708,2021-06-04 03:29:30,jcb,6227
709,2021-04-27 07:57:12,jcb,9636
710,2021-04-22 12:06:37,jcb,5248
711,2021-02-18 19:46:45,jcb,2965
712,2021-03-30 11:53:24,diners-club-enroute,8588
713,2021-03-30 10:27:36,solo,4826
714,2021-03-10 15:31:49,maestro,9544
715,2021-12-29 13:50:23,laser,4281
716,2021-11-18 10:46:24,jcb,6169
717,2021-10-15 16:52:44,visa,9021
718,2021-03-05 06:28:02,diners-club-international,6047
719,2021-05-28 19:38:50,bankcard,7626
720,2021-11-18 08:54:18,jcb,5471
721,2021-07-21 16:38:54,jcb,4606
722,2021-03-26 07:57:57,instapayment,516
723,2021-08-05 21:30:27,jcb,3269
724,2021-09-06 03:32:10,bankcard,1464
725,2021-01-02 01:52:10,visa,4015
726,2021-04-17 16:01:38,jcb,9597
727,2021-06-01 16:51:50,visa-electron,957
728,2021-05-11 02:07:18,diners-club-enroute,200
729,2021-06-14 21:19:41,switch,1589
730,2021-05-22 21:29:44,mastercard,2298
731,2021-02-01 14:45:35,jcb,9034
732,2021-05-14 14:35:13,mastercard,2963
733,2021-06-11 18:01:35,switch,4905
734,2021-01-03 07:57:55,laser,2646
735,2021-07-13 18:12:36,jcb,8366
736,2021-11-30 17:38:21,jcb,870
737,2021-08-15 23:39:06,maestro,8120
738,2021-09-21 03:07:39,jcb,564
739,2021-07-26 06:22:09,jcb,1421
740,2021-06-17 19:59:33,visa-electron,6107
741,2021-03-28 01:13:20,jcb,8898
742,2021-02-03 12:37:18,mastercard,1828
743,2021-07-08 10:08:52,mastercard,834
744,2021-07-22 05:27:39,jcb,7723
745,2021-10-21 09:05:45,maestro,7815
746,2021-11-22 02:12:54,jcb,1420
747,2021-12-30 19:15:39,china-unionpay,7237
748,2021-09-27 16:33:40,visa-electron,9999
749,2021-08-03 04:41:18,jcb,1702
750,2021-08-21 14:07:46,maestro,1254
751,2021-12-30 12:45:35,jcb,4461
752,2021-10-16 16:55:11,maestro,5057
753,2021-12-07 01:40:26,jcb,8407
754,2021-04-28 07:20:47,diners-club-us-ca,4638
755,2021-04-08 19:13:42,mastercard,5552
756,2021-01-25 10:00:27,jcb,8524
757,2021-04-02 03:40:58,jcb,5418
758,2021-03-10 00:56:46,mastercard,3295
759,2021-11-08 09:32:00,jcb,6207
760,2021-01-15 05:22:33,jcb,8851
761,2021-12-01 19:02:28,laser,3148
762,2021-11-23 18:29:13,jcb,5221
763,2021-05-25 01:51:39,jcb,8547
764,2021-01-22 12:01:20,diners-club-international,5819
765,2021-04-02 03:27:06,jcb,8198
766,2021-10-06 14:03:26,jcb,1542
767,2021-03-01 19:45:53,jcb,5596
768,2021-01-10 05:29:11,solo,4439
769,2021-07-20 21:59:23,bankcard,8962
770,2021-09-27 07:28:05,jcb,3254
771,2021-07-19 13:33:15,china-unionpay,3416
772,2021-04-30 18:09:15,diners-club-international,5226
773,2021-04-05 11:27:34,visa,9864
774,2021-10-24 12:42:16,mastercard,5267
775,2021-07-06 23:39:13,jcb,5690
776,2021-12-25 16:40:54,jcb,9421
777,2021-02-18 22:46:28,mastercard,2540
778,2021-01-25 08:53:22,diners-club-international,5511
779,2021-05-19 22:53:03,jcb,4246
780,2021-08-16 20:40:25,diners-club-carte-blanche,8646
781,2021-08-12 12:46:44,bankcard,2211
782,2021-05-11 21:49:38,jcb,445
783,2021-07-07 05:47:19,jcb,9304
784,2021-01-27 17:05:35,mastercard,2892
785,2021-06-18 10:21:36,diners-club-enroute,5900
786,2021-10-11 07:59:41,jcb,7775
787,2021-07-25 14:23:55,americanexpress,1599
788,2021-09-06 14:23:34,solo,1116
789,2021-10-13 20:24:06,jcb,3297
790,2021-04-10 10:17:48,jcb,9197
791,2021-02-10 09:23:11,visa,8647
792,2021-01-27 05:48:00,jcb,5056
793,2021-05-08 11:27:29,jcb,5337
794,2021-02-07 08:10:31,switch,8726
795,2021-07-12 21:40:48,diners-club-enroute,5565
796,2021-02-06 11:35:37,jcb,9196
797,2021-01-17 05:16:41,laser,307
798,2021-12-02 00:10:54,jcb,4220
799,2021-12-14 21:32:32,jcb,6527
800,2021-02-25 12:08:35,maestro,7748
801,2021-05-22 17:57:51,mastercard,8141
802,2021-01-24 07:12:32,americanexpress,8219
803,2021-03-24 23:45:04,jcb,9537
804,2021-07-04 04:16:07,maestro,4419
805,2021-05-30 20:50:39,laser,9148
806,2021-09-05 12:28:33,switch,9514
807,2021-02-25 18:42:12,jcb,8392
808,2021-05-28 09:19:58,switch,4506
809,2021-11-19 19:45:25,jcb,1261
810,2021-03-07 17:43:31,jcb,7738
811,2021-02-23 04:17:31,americanexpress,2035
812,2021-07-02 03:10:20,diners-club-us-ca,6576
813,2021-03-08 11:21:09,visa-electron,2776
814,2021-05-22 22:16:09,visa-electron,1100
815,2021-06-19 07:26:03,jcb,7924
816,2021-12-07 06:06:10,visa-electron,2156
817,2021-02-08 20:54:20,jcb,1488
818,2021-02-15 13:42:42,switch,692
819,2021-08-14 08:09:05,visa-electron,9237
820,2021-09-16 09:18:54,laser,5968
821,2021-12-15 00:51:39,jcb,5042
822,2021-06-25 12:05:35,jcb,2860
823,2021-08-19 09:12:25,jcb,2323
824,2021-06-17 04:55:29,diners-club-enroute,3285
825,2021-04-17 21:46:37,bankcard,5642
826,2021-06-15 01:46:39,maestro,2484
827,2021-09-17 15:51:32,mastercard,3494
828,2021-03-08 07:49:09,visa-electron,2174
829,2021-05-29 23:59:53,jcb,3383
830,2021-01-23 11:15:39,jcb,6157
831,2021-02-09 01:31:36,china-unionpay,7350
832,2021-10-28 02:01:53,laser,7083
833,2021-04-08 05:11:14,jcb,4325
834,2021-09-10 02:34:16,jcb,2078
835,2021-08-14 22:44:54,jcb,1985
836,2021-01-18 18:17:30,jcb,5023
837,2021-07-30 07:46:19,switch,6323
838,2021-05-05 03:25:11,mastercard,4762
839,2021-04-28 14:29:17,visa-electron,4961
840,2021-09-21 01:15:07,jcb,8386
841,2021-02-03 17:54:22,laser,6633
842,2021-01-27 03:29:04,jcb,2381
843,2021-12-26 04:37:32,maestro,5469
844,2021-02-26 14:10:26,jcb,5695
845,2021-03-17 08:45:39,jcb,5091
846,2021-01-16 16:09:20,diners-club-international,1974
847,2021-04-18 03:12:44,switch,8408
848,2021-08-06 20:34:28,diners-club-us-ca,2986
849,2021-09-10 11:26:50,visa-electron,350
850,2021-02-17 12:28:08,diners-club-us-ca,3207
851,2021-11-19 19:29:37,instapayment,5872
852,2021-03-27 14:10:10,diners-club-enroute,5191
853,2021-10-01 00:21:06,jcb,3870
854,2021-06-12 03:22:10,visa-electron,4886
855,2021-10-02 10:54:56,switch,1109
856,2021-09-28 20:29:05,jcb,7201
857,2021-11-19 20:51:59,jcb,9025
858,2021-10-23 17:38:56,jcb,1415
859,2021-10-07 21:36:45,visa,3688
860,2021-12-14 07:48:16,instapayment,3259
861,2021-05-04 20:26:44,mastercard,8073
862,2021-10-04 15:05:24,mastercard,8078
863,2021-03-22 04:32:52,jcb,4559
864,2021-05-09 11:42:25,jcb,7361
865,2021-09-08 21:55:50,americanexpress,5480
866,2021-01-23 20:17:03,jcb,7860
867,2021-01-30 03:55:03,jcb,2308
868,2021-05-23 11:02:16,switch,7987
869,2021-07-09 22:41:51,jcb,1933
870,2021-01-10 10:03:11,jcb,4275
871,2021-07-26 00:47:10,jcb,7025
872,2021-10-15 15:25:38,diners-club-carte-blanche,9446
873,2021-12-26 12:51:21,diners-club-carte-blanche,2860
874,2021-04-23 13:32:17,jcb,4296
875,2021-07-23 22:53:40,jcb,1384
876,2021-03-19 01:13:35,jcb,6637
877,2021-01-01 04:06:44,mastercard,8677
878,2021-10-08 08:44:00,maestro,422
879,2021-05-23 12:29:45,maestro,9263
880,2021-01-02 20:49:44,americanexpress,9968
881,2021-12-05 22:19:57,solo,1256
882,2021-05-30 09:45:16,jcb,8168
883,2021-03-10 22:03:40,mastercard,8367
884,2021-03-15 17:36:45,switch,5088
885,2021-01-21 16:22:22,instapayment,4486
886,2021-01-20 21:12:41,china-unionpay,1274
887,2021-09-29 17:08:02,bankcard,2881
888,2021-03-20 13:51:40,visa-electron,4561
889,2021-07-12 19:11:31,jcb,2747
890,2021-04-11 13:43:23,jcb,2873
891,2021-05-28 05:36:03,jcb,9503
892,2021-10-12 11:46:34,jcb,798
893,2021-11-23 12:04:20,jcb,1071
894,2021-08-26 00:57:28,laser,8292
895,2021-04-09 17:27:48,jcb,7143
896,2021-04-06 01:43:13,jcb,7243
897,2021-08-09 13:38:35,jcb,4464
898,2021-05-27 17:48:54,mastercard,7963
899,2021-11-20 12:05:04,maestro,3942
900,2021-08-16 13:54:04,americanexpress,4732
901,2021-09-21 19:53:00,switch,6334
902,2021-08-07 00:54:13,jcb,778
903,2021-05-11 01:33:13,visa-electron,184
904,2021-08-19 15:00:00,laser,6778
905,2021-05-06 16:53:22,jcb,2587
906,2021-10-31 17:53:57,mastercard,4909
907,2021-12-13 20:36:06,americanexpress,2349
908,2021-01-20 20:24:51,mastercard,6383
909,2021-01-05 09:34:10,switch,8505
910,2021-04-02 17:09:13,visa-electron,2792
911,2021-03-16 18:13:44,jcb,8497
912,2021-04-06 08:02:17,mastercard,1002
913,2021-02-15 07:50:42,maestro,9748
914,2021-01-05 18:03:12,jcb,7803
915,2021-04-03 05:44:24,jcb,7573
916,2021-02-01 22:01:19,maestro,8229
917,2021-07-24 15:24:28,jcb,4021
918,2021-03-30 16:42:54,diners-club-carte-blanche,4635
919,2021-08-05 13:35:24,jcb,9397
920,2021-06-30 10:22:56,laser,1228
921,2021-10-24 14:49:21,jcb,9079
922,2021-06-03 21:46:52,jcb,1712
923,2021-06-07 20:35:52,jcb,397
924,2021-06-06 00:21:27,bankcard,1982
925,2021-08-01 22:46:58,jcb,7492
926,2021-11-01 06:03:34,jcb,7991
927,2021-10-15 22:48:34,diners-club-carte-blanche,3440
928,2021-05-18 16:17:03,diners-club-carte-blanche,4364
929,2021-03-25 18:39:04,jcb,1046
930,2021-09-23 07:38:55,jcb,8693
931,2021-11-04 05:37:49,jcb,6150
932,2021-01-24 22:55:43,switch,6715
933,2021-09-30 01:42:50,mastercard,5118
934,2021-11-06 03:40:41,laser,9221
935,2021-05-06 03:51:17,maestro,1795
936,2021-10-10 20:59:37,jcb,7159
937,2021-06-19 07:56:02,jcb,1018
938,2021-11-27 02:22:19,jcb,8708
939,2021-04-10 19:33:24,switch,5324
940,2021-08-07 23:16:30,jcb,878
941,2021-06-19 03:29:56,diners-club-us-ca,4443
942,2021-06-06 06:47:22,bankcard,7505
943,2021-03-22 23:09:41,jcb,2734
944,2021-07-05 01:31:49,visa-electron,3040
945,2021-12-14 22:31:44,jcb,9718
946,2021-06-23 00:47:45,mastercard,4904
947,2021-12-15 01:58:00,americanexpress,6721
948,2021-11-02 15:58:41,instapayment,1986
949,2021-10-20 07:17:12,switch,6572
950,2021-08-23 08:57:59,mastercard,5258
951,2021-07-12 04:42:47,jcb,9773
952,2021-11-01 16:32:32,americanexpress,7120
953,2021-12-27 02:27:50,jcb,3273
954,2021-09-08 15:12:26,jcb,2072
955,2021-02-19 05:34:33,jcb,5320
956,2021-07-01 15:04:16,jcb,9515
957,2021-03-19 16:14:03,laser,9116
958,2021-05-04 13:31:18,jcb,2512
959,2021-11-13 00:29:32,jcb,585
960,2021-09-04 03:55:22,mastercard,9563
961,2021-03-16 07:23:15,switch,3493
962,2021-07-23 08:43:41,maestro,6953
963,2021-12-16 04:01:04,mastercard,9388
964,2021-10-07 15:20:22,jcb,9497
965,2021-03-24 11:34:41,americanexpress,7678
966,2021-08-31 15:31:07,maestro,2539
967,2021-04-26 13:38:22,diners-club-carte-blanche,7286
968,2021-03-04 10:02:24,diners-club-enroute,7696
969,2021-01-23 16:34:55,china-unionpay,5263
970,2021-12-22 03:06:05,maestro,7067
971,2021-05-03 16:36:24,laser,8359
972,2021-05-23 11:28:50,jcb,5996
973,2021-10-26 19:55:34,jcb,8934
974,2021-12-05 07:53:19,jcb,6169
975,2021-10-10 14:12:35,jcb,4953
976,2021-07-29 11:19:50,maestro,2637
977,2021-12-25 23:49:20,bankcard,4738
978,2021-01-30 09:33:06,maestro,1869
979,2021-03-01 20:24:42,visa-electron,8090
980,2021-06-28 17:30:05,laser,1366
981,2021-07-12 13:49:25,laser,4632
982,2021-01-05 20:00:13,maestro,9804
983,2021-07-12 11:14:42,jcb,9885
984,2021-09-25 22:48:00,instapayment,3794
985,2021-08-30 13:10:29,mastercard,2271
986,2021-08-03 13:54:16,china-unionpay,1571
987,2021-01-18 04:45:01,jcb,5657
988,2021-03-11 14:48:35,jcb,9863
989,2021-09-26 09:00:43,jcb,4503
990,2021-08-28 11:06:15,maestro,2830
991,2021-08-07 20:31:18,jcb,7467
992,2021-10-04 22:08:33,switch,1382
993,2021-04-29 08:46:20,jcb,2293
994,2021-10-01 04:01:17,jcb,2740
995,2021-07-12 14:29:13,switch,495
996,2021-07-02 14:17:40,jcb,6588
997,2021-01-12 07:38:03,jcb,2348
998,2021-03-27 07:47:23,visa,3265
999,2021-03-31 17:47:43,mastercard,9674
1000,2021-11-17 16:25:24,jcb,9912
1001,2021-08-10 06:46:31,diners-club-enroute,7677
1002,2021-04-19 03:52:22,bankcard,580
1003,2021-01-15 16:33:53,visa,8556
1004,2021-03-03 23:50:56,jcb,8835
1005,2021-11-10 19:28:01,diners-club-carte-blanche,3738
1006,2021-06-22 20:17:43,china-unionpay,9127
1007,2021-08-08 18:57:39,jcb,2135
1008,2021-08-11 04:55:34,jcb,6945
1009,2021-04-26 05:08:01,maestro,3889
1010,2021-07-03 22:18:15,maestro,1254
1011,2021-12-19 21:42:05,jcb,2453
1012,2021-06-28 02:16:51,jcb,1271
1013,2021-04-13 06:33:57,mastercard,7879
1014,2021-07-31 06:18:13,jcb,5813
1015,2021-07-22 12:34:30,switch,9989
1016,2021-02-26 03:07:10,jcb,7084
1017,2021-04-17 09:42:54,jcb,4760
1018,2021-05-30 15:42:38,diners-club-enroute,3503
1019,2021-01-17 21:41:25,mastercard,4587
1020,2021-01-07 20:59:46,visa-electron,3518
1021,2021-09-04 07:06:20,china-unionpay,6324
1022,2021-11-03 02:44:08,jcb,8088
1023,2021-11-08 00:40:35,maestro,4645
1024,2021-12-17 00:45:48,jcb,810
1025,2021-02-13 05:03:34,jcb,1440
1026,2021-01-11 23:42:42,jcb,2815
1027,2021-03-05 04:05:55,switch,2567
1028,2021-05-14 14:48:29,jcb,1521
1029,2021-03-17 13:20:27,bankcard,1563
1030,2021-11-21 23:49:15,jcb,4864
1031,2021-01-25 12:41:35,americanexpress,3365
1032,2021-02-08 11:43:43,mastercard,8984
1033,2021-06-16 22:56:09,switch,5051
1034,2021-06-13 06:12:02,visa-electron,6553
1035,2021-04-24 12:04:27,jcb,2307
1036,2021-04-29 08:51:55,americanexpress,9765
1037,2021-10-25 23:24:50,diners-club-enroute,2914
1038,2021-04-30 12:47:40,instapayment,6967
1039,2021-03-30 10:10:26,mastercard,7318
1040,2021-08-25 02:49:20,maestro,5807
1041,2021-06-15 22:04:16,jcb,5968
1042,2021-05-30 10:32:07,jcb,7500
1043,2021-04-30 22:19:04,jcb,4287
1044,2021-03-01 02:29:56,mastercard,7308
1045,2021-02-22 17:53:54,jcb,5443
1046,2021-05-10 01:18:55,visa-electron,4215
1047,2021-07-22 12:14:41,americanexpress,1156
1048,2021-11-03 07:58:30,jcb,9351
1049,2021-11-23 15:08:47,americanexpress,2863
1050,2021-08-17 04:20:15,diners-club-enroute,2731
1051,2021-04-24 02:02:38,jcb,835
1052,2021-04-01 19:16:52,diners-club-enroute,3661
1053,2021-02-22 07:46:03,solo,6761
1054,2021-07-15 00:56:26,diners-club-carte-blanche,304
1055,2021-01-22 05:52:32,jcb,2682
1056,2021-12-06 03:53:57,diners-club-carte-blanche,6066
1057,2021-09-09 15:53:14,maestro,3930
1058,2021-07-30 19:52:23,solo,4762
1059,2021-05-13 03:08:43,jcb,9137
1060,2021-02-26 14:34:04,mastercard,816
1061,2021-04-11 13:44:03,jcb,6867
1062,2021-05-02 17:37:05,diners-club-carte-blanche,3777
1063,2021-06-25 23:55:57,jcb,7445
1064,2021-03-07 05:57:18,instapayment,1400
1065,2021-10-14 01:19:32,jcb,5362
1066,2021-10-22 05:42:37,jcb,8092
1067,2021-06-08 10:41:59,visa-electron,8337
1068,2021-07-11 23:42:43,diners-club-us-ca,703
1069,2021-08-03 02:29:51,mastercard,4087
1070,2021-02-27 03:21:34,visa,1977
1071,2021-02-07 14:37:37,china-unionpay,443
1072,2021-09-14 11:35:41,maestro,5730
1073,2021-03-30 23:22:46,jcb,2058
1074,2021-09-07 21:58:18,diners-club-us-ca,8784
1075,2021-12-13 20:08:25,instapayment,7470
1076,2021-10-05 06:34:54,jcb,483
1077,2021-05-29 19:32:11,jcb,2812
1078,2021-09-25 16:45:12,bankcard,2437
1079,2021-01-08 02:49:00,mastercard,3080
1080,2021-11-04 23:36:01,diners-club-enroute,3733
1081,2021-01-11 01:06:03,maestro,5869
1082,2021-12-03 11:49:46,diners-club-us-ca,2303
1083,2021-07-03 22:17:33,jcb,3464
1084,2021-11-29 17:40:34,maestro,8839
1085,2021-04-06 11:20:03,maestro,7323
1086,2021-08-03 19:47:58,jcb,8440
1087,2021-11-12 17:03:49,visa,8821
1088,2021-09-03 13:29:42,china-unionpay,2290
1089,2021-01-18 21:47:48,jcb,6654
1090,2021-02-21 20:42:24,maestro,8429
1091,2021-11-24 02:04:42,jcb,6974
1092,2021-06-05 01:25:20,jcb,7381
1093,2021-09-09 02:11:23,switch,7400
1094,2021-08-26 15:17:39,visa,6355
1095,2021-09-20 15:13:45,jcb,5235
1096,2021-03-02 17:09:50,mastercard,6519
1097,2021-07-19 16:08:06,jcb,2432
1098,2021-01-07 07:17:36,americanexpress,2806
1099,2021-11-03 13:15:25,maestro,7289
1100,2021-09-15 03:41:29,bankcard,2177
1101,2021-12-25 14:08:11,americanexpress,6191
1102,2021-12-05 04:17:08,jcb,6752
1103,2021-01-24 22:50:58,switch,8499
1104,2021-04-24 09:50:51,visa-electron,8823
1105,2021-06-17 06:36:39,maestro,9262
1106,2021-11-14 04:08:08,diners-club-us-ca,4598
1107,2021-06-30 06:21:58,bankcard,1185
1108,2021-05-20 10:39:43,jcb,4865
1109,2021-01-29 17:03:23,solo,1500
1110,2021-12-01 10:41:18,diners-club-enroute,689
1111,2021-08-08 18:36:23,jcb,6376
1112,2021-07-19 09:28:52,bankcard,7403
1113,2021-05-05 15:27:07,diners-club-enroute,4109
1114,2021-11-10 18:31:42,jcb,7234
1115,2021-01-18 06:00:22,jcb,7799
1116,2021-10-10 05:30:37,jcb,8157
1117,2021-03-12 13:30:05,mastercard,7862
1118,2021-12-09 14:39:08,jcb,1615
1119,2021-04-14 17:05:04,americanexpress,7381
1120,2021-02-12 18:56:36,jcb,896
1121,2021-05-13 04:37:11,bankcard,3165
1122,2021-04-13 01:34:44,diners-club-carte-blanche,4735
1123,2021-05-02 08:22:30,mastercard,6022
1124,2021-07-13 06:04:14,mastercard,9525
1125,2021-12-25 03:12:47,switch,7877
1126,2021-03-16 23:40:46,jcb,5835
1127,2021-02-25 21:16:13,visa-electron,3683
1128,2021-04-17 22:41:49,maestro,5849
1129,2021-08-22 07:53:04,maestro,939
1130,2021-04-04 08:43:25,visa-electron,8429
1131,2021-12-18 07:42:09,americanexpress,3981
1132,2021-06-16 12:53:36,visa-electron,6644
1133,2021-10-17 06:23:31,switch,9407
1134,2021-11-04 05:47:04,bankcard,3040
1135,2021-01-21 10:04:40,jcb,5808
1136,2021-12-24 01:29:10,instapayment,9193
1137,2021-06-02 12:20:43,americanexpress,6259
1138,2021-03-14 22:36:27,jcb,3909
1139,2021-04-10 11:56:07,jcb,2063
1140,2021-10-20 10:58:35,jcb,8676
1141,2021-08-24 00:12:40,switch,668
1142,2021-03-20 09:48:30,laser,5716
1143,2021-09-22 17:28:49,diners-club-carte-blanche,3550
1144,2021-09-12 08:36:06,jcb,6756
1145,2021-10-25 21:07:51,switch,8750
1146,2021-12-11 00:03:02,jcb,4551
1147,2021-06-25 18:38:46,bankcard,9113
1148,2021-09-29 07:21:39,switch,773
1149,2021-08-10 15:32:36,jcb,6323
1150,2021-06-20 19:49:35,diners-club-enroute,659
1151,2021-04-12 05:47:38,switch,7712
1152,2021-01-29 21:13:28,mastercard,2459
1153,2021-07-05 17:44:44,maestro,6267
1154,2021-03-10 22:43:16,jcb,2054
1155,2021-05-24 20:55:23,jcb,4122
1156,2021-04-15 01:56:02,mastercard,9346
1157,2021-01-10 08:46:06,jcb,6157
1158,2021-11-13 07:41:27,diners-club-international,7488
1159,2021-08-15 18:33:39,jcb,9967
1160,2021-12-11 01:07:50,americanexpress,2948
1161,2021-12-07 06:05:02,china-unionpay,4053
1162,2021-03-24 12:04:14,jcb,4430
1163,2021-05-31 13:34:25,maestro,7595
1164,2021-08-03 22:34:18,jcb,3362
1165,2021-09-09 19:32:13,maestro,3801
1166,2021-09-10 02:58:33,jcb,1543
1167,2021-12-16 22:00:20,china-unionpay,5906
1168,2021-03-14 18:14:08,bankcard,5838
1169,2021-01-27 05:57:03,jcb,3230
1170,2021-12-02 22:32:55,jcb,9748
1171,2021-08-05 05:23:27,jcb,6432
1172,2021-03-07 20:49:54,jcb,9185
1173,2021-09-19 16:42:36,laser,6793
1174,2021-12-09 05:12:55,diners-club-carte-blanche,1006
1175,2021-12-30 09:05:31,switch,3154
1176,2021-08-23 00:33:43,diners-club-carte-blanche,8184
1177,2021-11-28 23:55:29,jcb,7660
1178,2021-03-01 08:43:03,laser,4116
1179,2021-10-19 05:08:51,jcb,9455
1180,2021-10-01 19:40:20,americanexpress,4204
1181,2021-08-24 13:07:39,instapayment,6169
1182,2021-09-27 02:40:33,mastercard,9076
1183,2021-09-11 18:24:16,visa,4781
1184,2021-05-30 13:06:38,maestro,5838
1185,2021-06-02 16:14:28,visa-electron,1947
1186,2021-07-08 01:15:41,jcb,499
1187,2021-06-28 06:35:36,maestro,1818
1188,2021-09-18 10:26:33,americanexpress,2591
1189,2021-09-04 23:17:29,jcb,9798
1190,2021-12-27 07:34:45,jcb,7621
1191,2021-12-14 10:23:45,jcb,467
1192,2021-09-23 23:23:14,jcb,2690
1193,2021-07-24 08:08:24,jcb,4938
