nation_or_region_name,type,sequence_num,longitude,latitude,part
North West,region,22,-2.381471,53.052378,2
North West,region,23,-2.38028,52.99877,2
North West,region,24,-2.438264,52.985506,2
North West,region,25,-2.434614,52.969506,2
North West,region,26,-2.481153,52.958802,2
North West,region,27,-2.521319,52.974286,2
North West,region,28,-2.531894,52.947248,2
North West,region,29,-2.561263,52.964937,2
North West,region,30,-2.586507,52.955409,2
North West,region,31,-2.594889,52.979592,2
North West,region,32,-2.632651,52.996657,2
North West,region,33,-2.674663,52.985649,2
North West,region,34,-2.699293,52.995425,2
North West,region,35,-2.725571,52.982916,2
North West,region,36,-2.835996,52.997134,2
North West,region,37,-2.861045,53.022833,2
North West,region,38,-2.875722,53.081506,2
North West,region,39,-2.902073,53.092023,2
North West,region,40,-2.881098,53.121588,2
North West,region,41,-2.903391,53.111782,2
North West,region,42,-2.943669,53.12161,2
North West,region,43,-2.995022,53.154008,2
North West,region,44,-2.927837,53.171396,2
North West,region,45,-2.922298,53.189277,2
North West,region,46,-3.025463,53.248299,2
North West,region,47,-3.090411,53.25889,2
North West,region,48,-3.216933,53.338295,2
North West,region,49,-3.198976,53.346966,2
North West,region,50,-3.229067,53.367562,2
North West,region,51,-3.263757,53.449479,2
North West,region,52,-3.151533,53.427328,2
North West,region,53,-3.071859,53.440035,2
North West,region,54,-3.102327,53.445731,2
North West,region,55,-3.059044,53.441922,2
North West,region,56,-3.026297,53.454044,2
North West,region,57,-3.075436,53.490125,2
North West,region,58,-3.084074,53.513542,2
North West,region,59,-3.131942,53.534802,2
North West,region,60,-3.067904,53.650984,2
North West,region,61,-3.068613,53.650731,2
North West,region,62,-3.060427,53.690609,2
North West,region,63,-3.084428,53.69715,2
North West,region,64,-3.05269,53.881107,2
North West,region,65,-3.068696,53.945333,2
North West,region,66,-3.037147,53.954416,2
North West,region,67,-3.023054,53.945036,2
North West,region,68,-3.022491,53.956762,2
North West,region,69,-3.016762,53.947108,2
North West,region,70,-3.000751,53.96694,2
North West,region,71,-2.976117,53.969415,2
North West,region,72,-2.977393,53.992169,2
North West,region,73,-2.912423,54.03375,2
North West,region,74,-2.926119,54.033823,2
North West,region,75,-2.917384,54.061336,2
North West,region,76,-2.85323,54.081748,2
North West,region,77,-2.901799,54.082789,2
North West,region,78,-2.959759,54.04547,2
North West,region,79,-2.979171,54.046455,2
North West,region,80,-2.971302,54.053842,2
North West,region,81,-3.012421,54.072883,2
North West,region,82,-3.027089,54.102012,2
North West,region,83,-3.03386,54.047547,2
North West,region,84,-3.032086,54.079475,2
North West,region,85,-3.048886,54.058333,2
North West,region,86,-3.055574,54.077186,2
North West,region,87,-3.060143,54.05286,2
North West,region,88,-3.070294,54.059983,2
North West,region,89,-3.05584,54.1063,2
North West,region,90,-3.09469,54.044205,2
North West,region,91,-3.108375,54.098718,2
North West,region,92,-3.085349,54.114715,2
North West,region,93,-3.113563,54.100598,2
North West,region,94,-3.124443,54.071977,2
North West,region,95,-3.145653,54.051401,2
North West,region,96,-3.152775,54.058556,2
North West,region,97,-3.179333,54.042468,2
North West,region,98,-3.215493,54.042174,2
North West,region,99,-3.297659,54.135996,2
North West,region,100,-3.305208,54.149436,2
North West,region,101,-3.288129,54.14976,2
North West,region,102,-3.335868,54.169876,2
North West,region,103,-3.343928,54.20313,2
North West,region,104,-3.424085,54.281931,2
North West,region,105,-3.443153,54.342748,2
North West,region,106,-3.640597,54.514822,2
North West,region,107,-3.608019,54.530721,2
North West,region,108,-3.585266,54.565349,2
North West,region,109,-3.580067,54.652315,2
North West,region,110,-3.500345,54.727788,2
North West,region,111,-3.442085,54.761598,2
North West,region,112,-3.44834,54.788662,2
North West,region,113,-3.468119,54.785975,2
North West,region,114,-3.448492,54.797688,2
North West,region,115,-3.466336,54.799882,2
North West,region,116,-3.459709,54.824829,2
North West,region,117,-3.303886,54.944078,2
North West,region,118,-3.338816,54.945364,2
North West,region,119,-3.312114,54.964037,2
North West,region,120,-3.143093,54.953895,2
North West,region,121,-3.118146,54.974861,2
North West,region,122,-3.090228,54.974253,2
North West,region,123,-3.044081,54.998551,2
North West,region,124,-3.025873,55.036481,2
North West,region,125,-3.050926,55.052798,2
North West,region,126,-2.958591,55.049289,2
North West,region,127,-2.844866,55.111582,2
North West,region,128,-2.825499,55.13831,2
North West,region,129,-2.784871,55.141772,2
North West,region,130,-2.689785,55.188981,2
North West,region,131,-2.656934,55.136128,2
North West,region,132,-2.598896,55.124572,2
North West,region,133,-2.56213,55.083458,2
North West,region,134,-2.502567,55.090754,2
North West,region,135,-2.486284,55.083011,2
North West,region,136,-2.503978,55.062425,2
North West,region,137,-2.483043,55.040014,2
North West,region,138,-2.572845,55.016393,2
North West,region,139,-2.573304,54.987632,2
North West,region,140,-2.600339,54.973656,2
North West,region,141,-2.545266,54.929165,2
North West,region,142,-2.605398,54.884079,2
North West,region,143,-2.567843,54.823568,2
North West,region,144,-2.533748,54.806701,2
North West,region,145,-2.495403,54.810299,2
North West,region,146,-2.411617,54.856424,2
North West,region,147,-2.389728,54.831989,2
North West,region,148,-2.327083,54.805157,2
North West,region,149,-2.30848,54.773536,2
North West,region,150,-2.355737,54.697645,2
North West,region,151,-2.287973,54.650472,2
North West,region,152,-2.324932,54.631642,2
North West,region,153,-2.304509,54.59619,2
North West,region,154,-2.209483,54.551705,2
North West,region,155,-2.197525,54.532695,2
North West,region,156,-2.172392,54.532435,2
North West,region,157,-2.158991,54.47202,2
North West,region,158,-2.18931,54.448969,2
North West,region,159,-2.249534,54.451934,2
North West,region,160,-2.29286,54.439298,2
North West,region,161,-2.308141,54.419784,2
North West,region,162,-2.297436,54.376888,2
North West,region,163,-2.367708,54.35606,2
North West,region,164,-2.309837,54.324304,2
North West,region,165,-2.325643,54.241427,2
North West,region,166,-2.348049,54.237795,2
North West,region,167,-2.362313,54.249741,2
North West,region,168,-2.405628,54.224904,2
North West,region,169,-2.460859,54.226705,2
North West,region,170,-2.533977,54.157681,2
North West,region,171,-2.560503,54.153041,2
North West,region,172,-2.563327,54.122695,2
North West,region,173,-2.464345,54.075267,2
North West,region,174,-2.459353,54.040707,2
North West,region,175,-2.37407,54.049077,2
North West,region,176,-2.339558,54.00942,2
North West,region,177,-2.352356,53.994661,2
North West,region,178,-2.319149,53.993829,2
North West,region,179,-2.294317,53.97442,2
North West,region,180,-2.230342,53.981517,2
North West,region,181,-2.225733,53.961086,2
North West,region,182,-2.196015,53.969562,2
North West,region,183,-2.182278,53.935376,2
North West,region,184,-2.11309,53.915425,2
North West,region,185,-2.089912,53.868168,2
North West,region,186,-2.046128,53.850127,2
North West,region,187,-2.046922,53.829496,2
North West,region,188,-2.128357,53.799017,2
North West,region,189,-2.130834,53.752056,2
North West,region,190,-2.173294,53.722997,2
North West,region,191,-2.162583,53.699206,2
North West,region,192,-2.118085,53.67123,2
North West,region,193,-2.051242,53.683676,2
North West,region,194,-2.024356,53.617119,2
North West,region,195,-1.909622,53.538375,2
Scotland,nation,0,-8.549599,57.812487,1
Scotland,nation,1,-8.573595,57.802763,1
Scotland,nation,2,-8.551115,57.793789,1
Scotland,nation,3,-8.610247,57.809394,1
Scotland,nation,4,-8.617721,57.825249,1
Scotland,nation,5,-8.56512,57.82558,1
Scotland,nation,6,-8.549599,57.812487,1
Scotland,nation,0,-8.480365,57.866547,2
Scotland,nation,1,-8.499727,57.867067,2
Scotland,nation,2,-8.488785,57.876942,2
Scotland,nation,3,-8.480365,57.866547,2
Scotland,nation,0,-7.618101,56.830034,3
Scotland,nation,1,-7.621826,56.802548,3
Scotland,nation,2,-7.666594,56.799963,3
Scotland,nation,3,-7.648266,56.812669,3
Scotland,nation,4,-7.659665,56.822498,3
Scotland,nation,5,-7.618101,56.830034,3
Scotland,nation,0,-7.595897,57.530001,4
Scotland,nation,1,-7.616349,57.509355,4
Scotland,nation,2,-7.630884,57.509313,4
Scotland,nation,3,-7.624035,57.522207,4
Scotland,nation,4,-7.681648,57.523939,4
Scotland,nation,5,-7.647472,57.53627,4
Scotland,nation,6,-7.630079,57.523481,4
Scotland,nation,7,-7.595897,57.530001,4
Scotland,nation,0,-7.548121,56.849019,5
Scotland,nation,1,-7.59851,56.849418,5
Scotland,nation,2,-7.578933,56.862264,5
Scotland,nation,3,-7.548121,56.849019,5
Scotland,nation,0,-7.489025,56.88583,6
Scotland,nation,1,-7.516484,56.880004,6
Scotland,nation,2,-7.540389,56.898132,6
Scotland,nation,3,-7.511134,56.902395,6
Scotland,nation,4,-7.489025,56.88583,6
Scotland,nation,0,-7.436043,56.919747,7
Scotland,nation,1,-7.445652,56.910278,7
Scotland,nation,2,-7.451927,56.92034,7
Scotland,nation,3,-7.436043,56.919747,7
Scotland,nation,0,-7.378293,56.97916,8
Scotland,nation,1,-7.421272,56.991772,8
Scotland,nation,2,-7.403899,56.97988,8
Scotland,nation,3,-7.424361,56.959791,8
Scotland,nation,4,-7.440631,56.962487,8
Scotland,nation,5,-7.435883,56.948557,8
Scotland,nation,6,-7.482267,56.942513,8
Scotland,nation,7,-7.504721,56.957764,8
Scotland,nation,8,-7.503536,56.94649,8
Scotland,nation,9,-7.531314,56.947396,8
Scotland,nation,10,-7.539768,56.939053,8
Scotland,nation,11,-7.481727,56.931961,8
Scotland,nation,12,-7.533516,56.926727,8
Scotland,nation,13,-7.501635,56.921345,8
Scotland,nation,14,-7.518634,56.911587,8
Scotland,nation,15,-7.551887,56.909798,8
Scotland,nation,16,-7.562608,56.92233,8
Scotland,nation,17,-7.546607,56.928502,8
Scotland,nation,18,-7.582963,56.934007,8
Scotland,nation,19,-7.56936,56.949453,8
Scotland,nation,20,-7.531885,56.947376,8
Scotland,nation,21,-7.563262,56.956481,8
Scotland,nation,22,-7.55243,56.971607,8
Scotland,nation,23,-7.513955,56.979683,8
Scotland,nation,24,-7.527974,56.987742,8
Scotland,nation,25,-7.507374,57.00532,8
Scotland,nation,26,-7.529254,57.013035,8
Scotland,nation,27,-7.462327,57.021476,8
Scotland,nation,28,-7.455516,57.058448,8
Scotland,nation,29,-7.420892,57.052063,8
Scotland,nation,30,-7.410354,57.028756,8
Scotland,nation,31,-7.427111,57.018147,8
Scotland,nation,32,-7.390688,57.002199,8
Scotland,nation,33,-7.428626,57.012167,8
Scotland,nation,34,-7.405587,57.00251,8
Scotland,nation,35,-7.429874,57.001799,8
Scotland,nation,36,-7.402779,57.001395,8
Scotland,nation,37,-7.378293,56.97916,8
Scotland,nation,0,-7.371407,57.053705,9
Scotland,nation,1,-7.386917,57.042337,9
Scotland,nation,2,-7.404454,57.047915,9
Scotland,nation,3,-7.390649,57.062457,9
Scotland,nation,4,-7.371407,57.053705,9
Scotland,nation,0,-7.328915,57.006827,10
Scotland,nation,1,-7.363892,57.013644,10
Scotland,nation,2,-7.344805,57.019318,10
Scotland,nation,3,-7.328915,57.006827,10
Scotland,nation,0,-7.319196,57.015034,11
Scotland,nation,1,-7.347964,57.020055,11
Scotland,nation,2,-7.325161,57.026644,11
Scotland,nation,3,-7.319196,57.015034,11
Scotland,nation,0,-7.287295,57.649936,12
Scotland,nation,1,-7.313224,57.65921,12
Scotland,nation,2,-7.310405,57.660698,12
Scotland,nation,3,-7.287295,57.649936,12
Scotland,nation,0,-7.27424,57.702143,13
Scotland,nation,1,-7.302542,57.712553,13
Scotland,nation,2,-7.276336,57.716687,13
Scotland,nation,3,-7.27424,57.702143,13
Scotland,nation,0,-7.268171,57.091019,14
Scotland,nation,1,-7.27828,57.066656,14
Scotland,nation,2,-7.299117,57.067047,14
Scotland,nation,3,-7.277297,57.062126,14
Scotland,nation,4,-7.29245,57.052454,14
Scotland,nation,5,-7.32128,57.096351,14
Scotland,nation,6,-7.268171,57.091019,14
Scotland,nation,0,-7.217473,57.446165,15
Scotland,nation,1,-7.241132,57.451003,15
Scotland,nation,2,-7.240715,57.451778,15
Scotland,nation,3,-7.217473,57.446165,15
Scotland,nation,0,-7.198395,57.771052,16
Scotland,nation,1,-7.236537,57.758684,16
Scotland,nation,2,-7.268308,57.771162,16
Scotland,nation,3,-7.229402,57.785663,16
Scotland,nation,4,-7.198395,57.771052,16
Scotland,nation,0,-7.19162,57.299417,17
Scotland,nation,1,-7.253038,57.26024,17
Scotland,nation,2,-7.242578,57.248827,17
Scotland,nation,3,-7.267753,57.224046,17
Scotland,nation,4,-7.304996,57.225768,17
Scotland,nation,5,-7.300874,57.23419,17
Scotland,nation,6,-7.287513,57.227934,17
Scotland,nation,7,-7.302291,57.237694,17
Scotland,nation,8,-7.33571,57.230399,17
Scotland,nation,9,-7.34865,57.242928,17
Scotland,nation,10,-7.347213,57.229262,17
Scotland,nation,11,-7.363591,57.243748,17
Scotland,nation,12,-7.34985,57.2279,17
Scotland,nation,13,-7.308496,57.230025,17
Scotland,nation,14,-7.299829,57.215386,17
Scotland,nation,15,-7.261072,57.209956,17
Scotland,nation,16,-7.244453,57.163807,17
Scotland,nation,17,-7.268528,57.149648,17
Scotland,nation,18,-7.30862,57.160084,17
Scotland,nation,19,-7.28989,57.147249,17
Scotland,nation,20,-7.328634,57.158528,17
Scotland,nation,21,-7.323808,57.150883,17
Scotland,nation,22,-7.355975,57.153729,17
Scotland,nation,23,-7.326516,57.145384,17
Scotland,nation,24,-7.334867,57.136591,17
Scotland,nation,25,-7.245709,57.136025,17
Scotland,nation,26,-7.24089,57.119593,17
Scotland,nation,27,-7.232885,57.126619,17
Scotland,nation,28,-7.211453,57.117597,17
Scotland,nation,29,-7.227322,57.095735,17
Scotland,nation,30,-7.279732,57.108169,17
Scotland,nation,31,-7.317722,57.098866,17
Scotland,nation,32,-7.397274,57.110892,17
Scotland,nation,33,-7.41592,57.130158,17
Scotland,nation,34,-7.425434,57.216518,17
Scotland,nation,35,-7.459548,57.241053,17
Scotland,nation,36,-7.428132,57.250591,17
Scotland,nation,37,-7.422004,57.283134,17
Scotland,nation,38,-7.440556,57.287084,17
Scotland,nation,39,-7.400897,57.305138,17
Scotland,nation,40,-7.402451,57.346799,17
Scotland,nation,41,-7.43169,57.387495,17
Scotland,nation,42,-7.377554,57.4023,17
Scotland,nation,43,-7.380913,57.417539,17
Scotland,nation,44,-7.361769,57.412307,17
Scotland,nation,45,-7.34789,57.417067,17
Scotland,nation,46,-7.328686,57.409682,17
Scotland,nation,47,-7.342885,57.417938,17
Scotland,nation,48,-7.403251,57.425412,17
Scotland,nation,49,-7.414606,57.463262,17
Scotland,nation,50,-7.365696,57.49324,17
Scotland,nation,51,-7.280198,57.487177,17
Scotland,nation,52,-7.294635,57.480709,17
Scotland,nation,53,-7.258143,57.479629,17
Scotland,nation,54,-7.266127,57.46648,17
Scotland,nation,55,-7.243771,57.476279,17
Scotland,nation,56,-7.239644,57.464833,17
Scotland,nation,57,-7.23458,57.472728,17
Scotland,nation,58,-7.200385,57.459556,17
Scotland,nation,59,-7.235524,57.461432,17
Scotland,nation,60,-7.240715,57.451778,17
Scotland,nation,61,-7.250048,57.454032,17
Scotland,nation,62,-7.250282,57.439688,17
Scotland,nation,63,-7.264947,57.450962,17
Scotland,nation,64,-7.275287,57.438524,17
Scotland,nation,65,-7.232748,57.429751,17
Scotland,nation,66,-7.251558,57.438118,17
Scotland,nation,67,-7.219465,57.438906,17
